"No.","URL","First Seen","Country","Region","City","Host","Postal Code"
"501","https://surfdex.io","2022-06-30","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"502","https://3xcalibur.com","2022-07-07","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"503","https://equalizer.exchange","2022-07-08","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"504","https://base.equalizer.exchange","2022-07-08","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"505","https://polyzap.finance","2022-07-12","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"506","https://cetus.zone","2022-07-18","","Washington","Seattle","AS16509 Amazon.com, Inc.","98108"
"507","https://astrovault.io","2022-07-19","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"508","https://dedust.io","2022-07-25","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"509","https://10kswap.com","2022-07-27","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"510","https://animeswap.org","2022-08-03","","California","San Francisco","AS54113 Fastly, Inc.","94107"
"511","https://dex.bluemove.net","2022-08-07","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"512","https://melega.finance","2022-08-08","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"513","https://step.exchange","2022-08-12","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"514","https://forteswap.xyz","2022-08-16","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"515","https://miaswap.io","2022-08-17","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"516","https://lfgswap.finance","2022-08-22","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"517","https://smardex.io","2022-09-01","","Ohio","Gahanna","AS16509 Amazon.com, Inc.","43230"
"518","https://suiswap.app","2022-09-01","","California","San Francisco","AS54113 Fastly, Inc.","94107"
"519","https://shadowswap.xyz","2022-09-02","","California","Mountain View","AS15169 Google LLC","94043"
"520","https://powswap.io","2022-09-03","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"521","https://thena.fi","2022-09-16","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"522","https://www.thena.fi","2022-09-16","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"523","https://mainnet.aux.exchange","2022-09-19","","California","Mountain View","AS54113 Fastly, Inc.","94043"
"524","https://www.pablo.finance","2022-09-21","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"525","https://camelot.exchange","2022-09-24","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"526","https://www.kriya.finance","2022-10-06","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"527","https://ecko.finance","2022-10-07","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"528","https://thala.fi","2022-10-09","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"529","https://equilibrefinance.com","2022-10-10","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"530","https://www.bitunix.com","2022-10-12","","New York","New York City","AS24429 Zhejiang Taobao Network Co.,Ltd","10001"
"531","https://tealswap.com","2022-10-20","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"532","https://halotrade.zone","2022-10-28","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"533","https://zondacrypto.com","2022-10-30","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"534","https://www.northroadic.com","2022-11-02","","New York","New York City","AS53831 Squarespace, Inc.","10014"
"535","https://acdx.cash","2022-11-04","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"536","https://turbos.finance","2022-11-07","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"537","https://cubiswap.finance","2022-12-02","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"538","https://onedex.app","2022-12-03","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"539","https://flowx.finance","2022-12-19","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"540","https://zyberswap.io","2023-01-03","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"541","https://canto.velocimeter.xyz","2023-01-08","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"542","https://base.velocimeter.xyz","2023-01-08","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"543","https://www.fubthk.com","2023-01-08","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"544","https://spartadex.io","2023-01-12","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"545","https://punkswap.exchange","2023-01-12","","Bavaria","Nürnberg","AS197540 netcup GmbH","90431"
"546","https://phux.io","2023-01-27","","Ontario","Toronto","AS60068 Datacamp Limited","M5A"
"547","https://solidlizard.finance","2023-01-27","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"548","https://sharkyswap.xyz","2023-01-31","","Illinois","Chicago","AS63949 Akamai Connected Cloud","60666"
"549","https://www.sterling.finance","2023-02-01","","Bavaria","Munich","AS47846 SEDO GmbH","80331"
"550","https://financex.trade","2023-02-03","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"551","https://beta.ramses.exchange","2023-02-09","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"552","https://cl.ramses.exchange","2023-02-09","","","","",""
"553","https://unisat.io","2023-02-10","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"554","https://www.solisnek.finance","2023-02-14","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"555","https://archerswap.finance","2023-02-17","","Singapore","Singapore","AS14061 DigitalOcean, LLC","627753"
"556","https://dex.enosys.global","2023-02-19","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"557","https://zkswap.finance","2023-02-20","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"558","https://app.chronos.exchange","2023-02-28","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"559","https://draculafi.xyz","2023-03-07","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"560","https://app.forge.trade","2023-03-10","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"561","https://zksync.velocore.xyz","2023-03-15","","California","Mountain View","AS54113 Fastly, Inc.","94043"
"562","https://velocore.xyz","2023-03-15","","Washington","Seattle","AS16509 Amazon.com, Inc.","98109"
"563","https://linea.velocore.xyz","2023-03-15","","California","Mountain View","AS54113 Fastly, Inc.","94043"
"564","https://levinswap.org","2023-03-16","","California","San Diego","AS133618 Trellian Pty. Limited","92101"
"565","https://9inch.io","2023-03-22","","Tel Aviv","Gelil Yam","AS58182 Wix.com Ltd.",""
"566","https://www.endurancecapital.ca","2023-03-22","","New York","New York City","AS53831 Squarespace, Inc.","10014"
"567","https://arbimm.finance","2023-03-22","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"568","https://zks.gemswap.online","2023-03-25","","Singapore","Singapore","AS20473 The Constant Company, LLC","627753"
"569","https://dapp.ezkalibur.com","2023-03-27","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"570","https://www.echodex.io","2023-03-27","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"571","https://neutroswap.io","2023-03-28","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"572","https://fusionx.finance","2023-03-29","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"573","https://synthswap.io","2023-04-05","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"574","https://aerodrome.finance","2023-04-06","","Vienna","Vienna","AS60068 Datacamp Limited","1010"
"575","https://www.dackieswap.xyz","2023-04-11","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"576","https://dex.marswap.exchange","2023-04-16","","Arizona","Phoenix","AS22612 Namecheap, Inc.","85040"
"577","https://retro.finance","2023-04-17","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"578","https://onsenswap.xyz","2023-04-18","","California","Los Angeles","AS22612 Namecheap, Inc.","90009"
"579","https://derpdex.com","2023-04-24","","California","San Francisco","AS54113 Fastly, Inc.","94107"
"580","https://www.ayin.app","2023-05-10","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"581","https://jswap.finance","2023-06-02","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"582","https://horizondex.io","2023-06-12","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"583","https://www.fvm.exchange","2023-06-14","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"584","https://dex.kinetix.finance","2023-07-08","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"585","https://agni.finance","2023-07-13","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"586","https://www.lynex.fi","2023-07-16","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"587","https://rock-swap.io","2023-07-24","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"588","https://rocketswap.cc","2023-07-24","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"589","https://baseswap.fi","2023-07-30","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"590","https://swapbased.finance","2023-07-31","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"591","https://www.baso.finance","2023-08-01","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"592","https://alienbase.xyz","2023-08-01","","Washington","Seattle","AS16509 Amazon.com, Inc.","98108"
"593","https://www.binaryswap.io","2023-08-09","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"594","https://luigiswap.finance","2023-08-16","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"595","https://dog-swap.finance","2023-08-19","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"596","https://app.citadelswap.xyz","2023-08-29","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"597","https://allinxswap.com","2023-09-17","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"598","https://skydrome.finance","2023-09-22","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"599","https://www.cantoswap.fi","2023-09-24","","Ontario","Tecumseh","AS206834 Team Internet AG","N8P"
"600","https://pacificswap.xyz","2023-10-05","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"601","https://tropical.finance","2023-10-07","","Hesse","Frankfurt am Ma","AS16509 Amazon.com, Inc.","60306"
"602","https://dex.scrollswap.app","2023-10-11","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"603","https://duckydefi.com","2023-11-02","","California","San Diego","AS133618 Trellian Pty. Limited","92101"
"604","https://crex.exchange","2023-11-15","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"605","https://www.bossswap.finance","2023-12-05","","Hesse","Frankfurt am Ma","AS16509 Amazon.com, Inc.","60306"
"606","https://agoradesk.com","","","California","Redwood City","AS19551 Incapsula Inc","94065"
"607","https://newdex.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"608","https://www.wealthsimple.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"609","https://saita.pro","","","Ohio","Columbus","AS16509 Amazon.com, Inc.","43215"
"610","https://satang.pro","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"611","https://arbidex.fi","","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"612","https://www.okcoin.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"613","https://virgocx.ca","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"614","https://www.paribu.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"615","https://acala.network","","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"616","https://www.netcoins.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"617","https://www.fidelity.ca","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"618","https://phemex.com","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"619","https://www.pionex.com","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"620","https://bitvo.com","","","Ontario","Toronto","AS8075 Microsoft Corporation","M5A"
"621","https://twitter.com/PointPay1","","","California","San Francisco","AS13414 Twitter Inc.","94103"
"622","https://www.probit.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"623","https://www.btcbox.co.jp","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"624","https://p2pb2b.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"625","https://stealthex.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"626","https://swapspace.co","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"627","https://bisq.network","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"628","https://cryptomat.com","","","Hesse","Frankfurt am Ma","AS16509 Amazon.com, Inc.","60306"
"629","https://www.switchain.com","","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"630","https://theocean.trade","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"631","https://tidex.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"632","https://www.liquid.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"633","https://sg.upbit.com/home","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"634","https://whitebit.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"635","https://hitbtc.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"636","https://woo.org","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"637","https://xchange.me","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"638","https://www.zb.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"639","https://www.zigzag.exchange","","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"640","https://bancor.network","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"641","https://swop.fi","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"642","https://tether.to","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"643","https://poloniex.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"644","https://www.bitmex.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"645","https://tokenlon.im","","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"646","https://cex.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"647","https://cryptopia.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"648","https://cryptotaxcalculator.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"649","https://www.btcc.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"650","https://localbitcoins.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"651","https://www.nicehash.com","","","Missouri","Kansas City","AS396982 Google LLC","64106"
"652","https://uphold.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"653","https://primexbt.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"654","https://zengo.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"655","https://staysafecrypto.com","","","Virginia","Ashburn","AS14618 Amazon.com, Inc.","20147"
"656","https://coindcx.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"657","https://orderly.network","","","Missouri","Kansas City","AS396982 Google LLC","64106"
"658","https://oreoswap.finance","","","Moscow","Moscow","AS210079 EuroByte LLC","101000"
"659","https://www.gate.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"660","https://www.okx.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"661","https://www.bydfi.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"662","https://www.iiroc.ca/news-and-publications/notices-and-guidance/investor-alert-ztronfx-capital-inc","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"663","https://www.bitstamp.net","","","Ontario","Toronto","AS19551 Incapsula Inc","M5A"
"664","https://wx.network","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"665","https://www.gemini.com","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"666","https://yodeswap.dog","","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"667","https://www.bitfinex.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"668","https://zaif.jp","","","Tokyo","Tokyo","AS16509 Amazon.com, Inc.","101-8656"
"669","https://plenty.network","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"670","https://www.kucoin.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"671","https://crypto.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"672","https://www.kraken.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"673","https://dex.zenlink.pro","","","New York","New York City","AS24429 Zhejiang Taobao Network Co.,Ltd","10001"
"674","https://www.bittrade.co.jp","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"675","https://www.coinbase.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"676","https://www.asc.ca/","","","Washington","Redmond","AS8075 Microsoft Corporation","98052"
"677","https://www.binance.com","","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"678","https://www.coinex.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"679","https://coinfalcon.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"680","https://changenow.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"681","https://changelly.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"682","https://changehero.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"683","https://www.coinfield.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"684","https://www.coinigy.com","","","Iowa","Council Bluffs","AS396982 Google LLC","51502"
"685","https://exchange.dfyn.network","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"686","https://dforce.network","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"687","https://changeangel.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"688","https://robinhood.com/us/en/about/crypto","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"689","https://www.coinjar.com","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"690","https://www.coinmama.com","","","North Holland","Amsterdam","AS48851 Radware Ltd","1012"
"691","https://chainex.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"692","https://coinmetro.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"693","https://coinone.co.kr","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"694","https://www.b2bx.exchange","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"695","https://www.btse.com","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"696","https://coinsbank.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"697","https://www.coinsmart.com","","","Quebec","Montréal","AS396982 Google LLC","H3H"
"698","https://magicswap.lol","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"699","https://coins.ph","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"700","https://crescent.network","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"701","https://www.coinstore.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"702","https://pro.btcturk.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"703","https://www.btcex.com","","","","","",""
"704","https://coinswitch.co","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"705","https://www.cointr.pro","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"706","https://c-patex.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"707","https://shakepay.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"708","https://boltz.exchange","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"709","https://sideshift.ai/eth/btc","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"710","http://karura.network","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"711","https://simpleswap.io","","","Prague","Prague","AS200449 Qrator Labs CZ s.r.o.","110 00"
"712","https://dex-trade.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"713","https://www.kibbleswap.dog","","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"714","https://blockdx.net","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"715","https://exchange.blockchain.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"716","https://www.bkex.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"717","https://www.digifinex.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"718","https://bity.com","","","Zurich","Zürich","AS61098 Akenes SA","8000"
"719","https://bitvavo.com/en","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"720","https://easybit.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"721","https://exmo.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"722","https://bitso.com/mx","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"723","https://bittrex.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"724","https://exolix.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"725","https://wallet.bitshares.org","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"726","https://fixedfloat.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"727","https://www.bitrue.com/home","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"728","https://gatehub.net","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"729","https://guarda.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"730","https://www.gdac.com","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"731","https://godex.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"732","https://www.bitpanda.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"733","https://www.gopax.co.kr","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"734","https://www.hotbit.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"735","https://www.bitladon.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"736","https://www.huobi.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"737","https://www.bitkub.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"738","https://idex.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"739","https://www.independentreserve.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"740","https://www.bitget.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"741","https://indodax.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"742","https://paxos.com/itbit","","","California","San Francisco","AS209242 Cloudflare London, LLC","94107"
"743","https://bitflyer.com/ja-jp","","","New Jersey","Piscataway","AS16625 Akamai Technologies, Inc.","08854"
"744","https://bit2c.co.il","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"745","https://oceanex.pro","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"746","https://kanga.exchange","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"747","https://bitcoinwell.com","","","Ontario","Toronto","AS14061 DigitalOcean, LLC","M5A"
"748","https://lightning.korbit.co.kr","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"749","https://kyberswap.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"750","https://latoken.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"751","https://www.lbank.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"752","https://letsexchange.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"753","https://bitbns.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"754","https://loopring.org","","","Washington","Seattle","AS16509 Amazon.com, Inc.","98101"
"755","https://bitbank.cc","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"
"756","https://qmall.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"757","https://www.baryon.network","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"758","https://big.one","","","New Jersey","Piscataway","AS20940 Akamai International B.V.","08854"
"759","https://www.bancor.network","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"760","https://www.luno.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"761","https://www.maicoin.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"762","https://max.maicoin.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"763","https://altquick.com","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"764","https://www.mexc.com","","","Nova Scotia","Halifax","AS855 Bell Canada","B3J"
"765","https://ndax.io","","","California","San Francisco","AS13335 Cloudflare, Inc.","94107"
"766","https://balanced.network","","","Quebec","Montréal","AS16509 Amazon.com, Inc.","H3H"